serial_number;product_model;purchase_date;registration_date;country;source_note
R1701738;MeoStar R2 2.5-15x56 RD;2018-07-10;2018-07-10;no;MSO ROW
R1705901;MeoStar R2 2.5-15x56 RD/MR;2018-06-28;2018-07-10;gm;MSO ROW
R1805963;MeoStar R1r 3-12x56 RD;2018-07-10;2018-07-10;lg;MSO ROW
R1725787;MeoStar R1r 3-12x56 RD;2018-07-03;2018-07-10;gm;MSO ROW
R1725681;MeoStar R2 1.7-10x42 RD;2018-07-05;2018-07-11;fi;MSO ROW
R1716126;MeoStar R2 2.5-15x56 RD/MR;2018-07-11;2018-07-11;gm;MSO ROW
R1519211;MeoStar R2 2.5-15x56 RD;2018-07-11;2018-07-11;fi;MSO ROW
R1807504;MeoStar R1r 3-12x56 RD;2018-07-11;2018-07-12;fi;MSO ROW
R1728921;MeoStar R2 2.5-15x56 RD;2018-06-12;2018-07-12;gm;MSO ROW
R1725446;ZD 6-24x56;2018-07-12;2018-07-12;be;MSO ROW
R1726753;MeoStar R1r 3-12x56 RD;2018-07-11;2018-07-12;pl;MSO ROW
R1726753;MeoStar R1r 3-12x56 RD;2018-07-11;2018-07-12;pl;MSO ROW
R1726194;MeoStar R1r 3-12x56 RD;2018-07-12;2018-07-12;lo;MSO ROW
R1726753;MeoStar R1r 3-12x56 RD;2018-07-11;2018-07-12;pl;MSO ROW
R1719217;MeoStar R2 2.5-15x56 RD;2018-07-05;2018-07-12;pl;MSO ROW
R1427403;MeoStar R2 2-12x50 RD;2018-07-12;2018-07-12;no;MSO ROW
R1518149;MeoStar R1 1,5-6x42 RD;2018-07-13;2018-07-13;si;MSO ROW
145181;MeoStar B1 10x42 HD;2018-07-12;2018-07-13;nl;MSO ROW
R1726321;MeoStar R1 3-12x56 RD;2018-07-12;2018-07-13;pl;MSO ROW
151504;MeoStar B1 8x32;2018-06-14;2018-07-14;no;MSO ROW
R1731076;MeoStar R1r 3-12x56 RD;2018-06-30;2018-07-14;pl;MSO ROW
R1728601;MeoStar R2 1-6x24 RD;2018-07-14;2018-07-14;be;MSO ROW
181216;MeoStar B1 15x56 HD;2018-06-14;2018-07-14;us;MSO ROW
R1719215;MeoStar R2 2.5-15x56 RD;2018-07-12;2018-07-14;pl;MSO ROW
R1729330;MeoStar R2 2-12x50 RD;2018-07-13;2018-07-15;fr;MSO ROW
173156;MeoStar B1 8x56;2018-07-11;2018-07-15;gm;MSO ROW
130117;MeoStar B1 12x50;2018-07-02;2018-07-15;no;MSO ROW
R1417715;MeoStar R2 1-6x24 RD;2018-07-15;2018-07-15;sw;MSO ROW
R1708375;MeoStar R1r 3-12x56 RD;2018-07-13;2018-07-16;pl;MSO ROW
R1726258;MeoStar R1r 3-12x56 RD;2018-07-13;2018-07-16;pl;MSO ROW
R1729880;MeoStar R1r 3-12x56 RD;2018-07-12;2018-07-16;da;MSO ROW
R1800767;MeoStar R2 1.7-10x42 RD;2018-07-13;2018-07-16;fi;MSO ROW
R1704751;MeoStar R2 2.5-15x56 RD/MR;2018-06-19;2018-07-17;gm;MSO ROW
R1707271;MeoStar R2 2-12x50 RD;2018-07-14;2018-07-17;sw;MSO ROW
R1800299;MeoStar R2 2.5-15x56 RD;2018-07-11;2018-07-17;sp;MSO ROW
R1720225;MeoStar R2 2.5-15x56 RD;2018-07-06;2018-07-18;pl;MSO ROW
R1719988;MeoStar R2 1.7-10x42 RD;2018-06-28;2018-07-18;fr;MSO ROW
145381;MeoStar B1 8x32;2018-06-20;2018-07-18;nl;MSO ROW
R1727659;MeoStar R1r 3-12x56 RD;2018-07-18;2018-07-18;fi;MSO ROW
R1724076;MeoStar R1r 3-12x56 RD;2018-07-17;2018-07-19;hu;MSO ROW
R1729355;MeoStar R2 2-12x50 RD;2018-07-19;2018-07-19;lo;MSO ROW
R1725745;MeoStar R1r 3-12x56 RD;2018-07-19;2018-07-19;si;MSO ROW
170987;MeoStar B1 8x56;2018-07-19;2018-07-19;nl;MSO ROW
R1722786;MeoStar R2 2-12x50 RD;2018-07-03;2018-07-20;gm;MSO ROW
4506;MeoStar B1 8x56;2018-07-03;2018-07-20;gm;MSO ROW
R1518174;MeoStar R1 1,5-6x42 RD;2018-07-13;2018-07-20;fi;MSO ROW
R1718255;MeoStar R1r 3-12x56 RD;2018-07-20;2018-07-20;pl;MSO ROW
R1726119;MeoStar R1r 3-12x56 RD;2018-07-20;2018-07-20;pl;MSO ROW
PAI2220;ZD 6-24x56;2018-07-18;2018-07-20;no;MSO ROW
R1805872;MeoStar R1r 3-12x56 RD;2018-07-18;2018-07-20;lo;MSO ROW
R1722473;MeoStar R2 2.5-15x56 RD;2018-07-20;2018-07-20;gm;MSO ROW
R1719765;MeoStar R2 2.5-15x56 RD;2018-07-14;2018-07-21;fi;MSO ROW
R1514945;MeoStar R2 1.7-10x42 RD;2018-07-07;2018-07-21;fr;MSO ROW
150469;MeoStar B1 8x32;2018-07-02;2018-07-21;gm;MSO ROW
R1727975;MeoStar R1r 3-12x56 RD;2018-07-20;2018-07-21;lo;MSO ROW
R1728461;MeoStar R2 2.5-15x56 RD;2018-07-21;2018-07-21;fi;MSO ROW
R1723660;MeoStar R1r 3-12x56 RD;2018-07-21;2018-07-21;it;MSO ROW
R1521320;MeoStar R2 2.5-15x56 RD;2018-07-20;2018-07-21;da;MSO ROW
R1501401;MeoStar R1r 3-12x56 RD;2018-06-25;2018-07-21;it;MSO ROW
700321;MeoRange;2018-07-18;2018-07-21;lo;MSO ROW
R1706638;MeoStar R2 1-6x24 RD;2018-07-17;2018-07-21;fr;MSO ROW
R1729033;MeoStar R1r 3-12x56 RD;2018-07-16;2018-07-21;sw;MSO ROW
160678;MeoStar B1 8x56;2018-07-21;2018-07-22;pl;MSO ROW
R1727748;MeoStar R2 1.7-10x42 RD;2018-07-20;2018-07-22;au;MSO ROW
R1718490;MeoStar R2 2.5-15x56 RD;2018-07-20;2018-07-22;lo;MSO ROW
R1802133;MeoStar R2 1.7-10x42 RD;2018-07-10;2018-07-23;fi;MSO ROW
R1605392;MeoStar R2 2-12x50 RD;2018-06-24;2018-07-23;ps;MSO ROW
R1721892;MeoStar R2 2.5-15x56 RD;2018-07-10;2018-07-23;gm;MSO ROW
170018;MeoRed;2018-07-23;2018-07-23;si;MSO ROW
152092;MeoStar B1 10x32;2018-07-23;2018-07-23;no;MSO ROW
R1711851;MeoStar R2 1-6x24 RD;2018-07-23;2018-07-23;no;MSO ROW
R1511930;MeoStar R2 2-12x50 RD;2018-07-23;2018-07-23;sp;MSO ROW
172748;MeoStar B1 10x50;2018-07-19;2018-07-23;hu;MSO ROW
R1425012;MeoStar R2 1.7-10x42 RD;2018-07-24;2018-07-24;fi;MSO ROW
171424;MeoStar B1 8x56;2018-07-19;2018-07-24;gm;MSO ROW
R1602648;MeoStar R2 2.5-15x56 RD;2018-07-02;2018-07-25;gm;MSO ROW
R1713759;MeoStar R2 1-6x24 RD;2018-07-20;2018-07-25;be;MSO ROW
181089;MeoStar B1 10x50;2018-07-03;2018-07-25;lo;MSO ROW
R1724547;MeoStar R2 1-6x24 RD;2018-07-07;2018-07-25;fr;MSO ROW
172638;MeoStar B1 10x50;2018-07-12;2018-07-25;pl;MSO ROW
R1724879;MeoStar R1 3-12x56;2018-07-26;2018-07-26;si;MSO ROW
R1703384;MeoStar R1 3-10x50;2018-07-24;2018-07-26;hr;MSO ROW
R1729845;MeoStar R1r 3-12x56 RD;2018-07-26;2018-07-26;pl;MSO ROW
R1717150;MeoStar R1r 3-12x56 RD;2018-07-25;2018-07-26;pl;MSO ROW
S1700350;MeoStar S2 82 HD Angled / Šikmý;2018-07-24;2018-07-26;be;MSO ROW
R1726562;MeoStar R2 2-12x50 RD;2018-07-20;2018-07-26;lg;MSO ROW
R1707267;MeoStar R2 2-12x50 RD;2018-07-25;2018-07-26;sw;MSO ROW
R1704195;MeoStar R1r 3-12x56 RD;2018-07-26;2018-07-26;bu;MSO ROW
R1722769;MeoStar R2 2-12x50 RD;2018-07-24;2018-07-26;sw;MSO ROW
R1722769;MeoStar R2 2-12x50 RD;2018-07-25;2018-07-26;sw;MSO ROW
R1724873;MeoStar R2 1-6x24 RD;2018-07-13;2018-07-27;gm;MSO ROW
R1723806;MeoStar R2 1.7-10x42 RD;2018-07-19;2018-07-27;fi;MSO ROW
R1729044;MeoStar R1r 3-12x56 RD;2018-07-19;2018-07-27;lo;MSO ROW
R1726705;MeoStar R1r 3-12x56 RD;2018-07-26;2018-07-27;pl;MSO ROW
173279;MeoStar B1 10x42 HD;2018-07-10;2018-07-27;ca;MSO ROW
R1707619;MeoStar R2 2.5-15x56 RD;2018-07-20;2018-07-28;pl;MSO ROW
180497;MeoStar B1 8x56;2018-07-20;2018-07-28;gm;MSO ROW
R1725261;MeoStar R2 1-6x24 RD;2018-07-27;2018-07-28;lo;MSO ROW
R1802481;MeoStar R1r 3-12x56 RD;2018-07-18;2018-07-29;lo;MSO ROW
R1718136;Artemis 2100 7x50 RD;2018-07-26;2018-07-29;lo;MSO ROW
180839;MeoStar B1 8x56;2018-07-28;2018-07-29;lo;MSO ROW
R1706570;MeoStar R2 2.5-15x56 RD;2018-07-27;2018-07-29;pl;MSO ROW
R1713724;MeoStar R1r 3-12x56 RD;2018-07-25;2018-07-30;lo;MSO ROW
R1805983;MeoStar R1r 3-12x56 RD;2018-07-26;2018-07-30;lg;MSO ROW
R1800806;MeoStar R1r 3-12x56 RD;2018-07-30;2018-07-30;hu;MSO ROW
R1722971;MeoStar R2 2.5-15x56 RD;2018-07-06;2018-07-30;gm;MSO ROW
R1730309;MeoStar R2 2.5-15x56 RD;2018-07-30;2018-07-30;au;MSO ROW
R1800334;MeoStar R2 2.5-15x56 RD/MR;2018-07-24;2018-07-30;sp;MSO ROW
R1405238;MeoStar R2 2-12x50 RD;2018-07-25;2018-07-30;fi;MSO ROW
R1511339;MeoStar R2 2-12x50 RD;2018-07-30;2018-07-31;se;MSO ROW
R1721723;MeoStar R1 3-12x56 RD;2018-07-07;2018-07-31;hr;MSO ROW
170399;MeoRed;2018-07-06;2018-07-31;lg;MSO ROW
S1700220;MeoStar S2 82 HD Angled / Šikmý;2018-07-17;2018-07-31;sz;MSO ROW
180246;MeoStar B1 8x42;2018-07-14;2018-07-31;nl;MSO ROW
R1730992;MeoStar R1r 3-12x56 RD;2018-07-31;2018-07-31;pl;MSO ROW
R1705587;MeoStar R1 1-4x22 RD;2018-07-01;2018-07-31;sw;MSO ROW
R1514228;MeoStar R2 1.7-10x42 RD;2018-07-30;2018-07-31;gm;MSO ROW
R1712169;MeoStar R2 1.7-10x42 RD;2018-07-29;2018-07-31;sw;MSO ROW
R1802496;MeoStar R1r 3-12x56 RD;2018-07-26;2018-07-31;lo;MSO ROW
R1802496;MeoStar R1r 3-12x56 RD;2018-07-26;2018-07-31;lo;MSO ROW
R1802496;MeoStar R1r 3-12x56 RD;2018-07-26;2018-07-31;lo;MSO ROW
R1802496;MeoStar R1r 3-12x56 RD;2018-07-26;2018-07-31;lo;MSO ROW
R1802496;MeoStar R1r 3-12x56 RD;2018-07-26;2018-07-31;lo;MSO ROW
R1802496;MeoStar R1r 3-12x56 RD;2018-07-26;2018-07-31;lo;MSO ROW
R1802496;MeoStar R1r 3-12x56 RD;2018-07-26;2018-07-31;lo;MSO ROW
R1802496;MeoStar R1r 3-12x56 RD;2018-07-26;2018-07-31;lo;MSO ROW
R1714252;MeoStar R2 2.5-15x56 RD;2018-07-31;2018-08-01;pl;MSO ROW
R1514228;MeoStar R2 1.7-10x42 RD;2018-07-30;2018-08-01;gm;MSO ROW
R1704712;MeoStar R2 2.5-15x56 RD/MR;2018-07-03;2018-08-01;gm;MSO ROW
171095;MeoStar B1 8x56;2018-07-23;2018-08-01;hu;MSO ROW
R1800147;MeoStar R2 2-12x50 RD;2018-07-31;2018-08-01;pl;MSO ROW
R1800147;MeoStar R2 2-12x50 RD;2018-07-31;2018-08-01;pl;MSO ROW
R1717436;MeoStar R2 2-12x50 RD;2018-08-01;2018-08-02;bu;MSO ROW
R1613069;MeoStar R2 2.5-15x56 RD;2018-07-25;2018-08-02;hu;MSO ROW
R1702470;MeoRed;2018-07-27;2018-08-02;fi;MSO ROW
806268;MeoStar B1 8x32;2018-07-25;2018-08-02;gm;MSO ROW
R1725825;ZD 6-24x56;2018-08-01;2018-08-02;pl;MSO ROW
R1726692;MeoStar R1r 3-12x56 RD;2018-08-02;2018-08-02;si;MSO ROW
R1727650;MeoStar R1r 3-12x56 RD;2018-07-24;2018-08-02;hu;MSO ROW
R1706569;MeoStar R2 2.5-15x56 RD;2018-08-02;2018-08-02;pl;MSO ROW
R1730267;MeoStar R2 2.5-15x56 RD;2018-07-26;2018-08-03;fi;MSO ROW
R1800845;MeoStar R1r 3-12x56 RD;2018-08-02;2018-08-03;;MSO ROW
170374;MeoRed;2018-08-01;2018-08-03;lg;MSO ROW
R1314794;ZD 1-4x22;2018-08-01;2018-08-03;pl;MSO ROW
R1619330;MeoStar R2 2.5-15x56 RD;2018-08-03;2018-08-03;fr;MSO ROW
161101;MeoSight III;2018-08-03;2018-08-03;fr;MSO ROW
R1800347;MeoStar R2 2.5-15x56 RD;2018-07-30;2018-08-03;sp;MSO ROW
R1500979;R1r 3-12x56 RGD;2018-07-16;2018-08-04;no;MSO ROW
R1000246;MeoStar R1 3-12x56 RD;2018-08-03;2018-08-04;gm;MSO ROW
R1511049;MeoStar R1 3-12x56 RD;2018-08-04;2018-08-04;fi;MSO ROW
R1801948;ZD 4-16x44 RD;2018-08-04;2018-08-04;lo;MSO ROW
R1718292;MeoStar R1r 3-12x56 RD;2018-07-26;2018-08-04;pl;MSO ROW
R1712021;MeoStar R2 2-12x50 RD;2018-08-02;2018-08-04;sp;MSO ROW
R1716686;MeoStar R1 1,5-6x42 RD;2018-08-03;2018-08-04;lo;MSO ROW
R1807556;MeoStar R1r 3-12x56 RD;2018-07-11;2018-08-05;sw;MSO ROW
R1717955;MeoStar R2 2.5-15x56 RD/MR;2018-08-04;2018-08-05;gm;MSO ROW
R1719070;MeoStar R1 4-16x44 Tactic;2018-08-05;2018-08-05;rs;MSO ROW
R1730944;MeoStar R1r 3-12x56 RD;2018-08-01;2018-08-05;da;MSO ROW
R1708452;MeoStar R1r 3-12x56 RD;2018-08-04;2018-08-05;pl;MSO ROW
R1722348;MeoStar R2 1-6x24 RD;2018-08-03;2018-08-05;fr;MSO ROW
R1717968;MeoStar R2 2.5-15x56 RD/MR;2018-07-27;2018-08-05;gm;MSO ROW
153199;MeoStar B1 12x50 HD;2018-07-30;2018-08-06;us;MSO ROW
R1717968;MeoStar R2 2.5-15x56 RD/MR;2018-07-27;2018-08-06;gm;MSO ROW
R1718424;MeoStar R2 2.5-15x56 RD;2018-08-06;2018-08-06;pl;MSO ROW
R1720219;MeoStar R2 2.5-15x56 RD;2018-07-26;2018-08-06;gm;MSO ROW
R1719178;MeoStar R2 2.5-15x56 RD;2018-08-06;2018-08-06;pl;MSO ROW
R1708934;MeoStar R2 2.5-15x56 RD/MR;2018-08-04;2018-08-06;gm;MSO ROW
700082;MeoRange;2018-07-09;2018-08-07;sp;MSO ROW
R1800865;MeoStar R1r 3-12x56 RD;2018-07-23;2018-08-07;pl;MSO ROW
R1422209;MeoStar R2 2-12x50 RD;2018-08-07;2018-08-07;sw;MSO ROW
R1731065;MeoStar R1r 3-12x56 RD;2018-07-28;2018-08-07;fi;MSO ROW
R1728526;MeoStar R1r 3-12x56 RD;2018-07-11;2018-08-07;lo;MSO ROW
150238;TGA 75;2018-07-17;2018-08-07;au;MSO ROW
R1729862;MeoStar R1r 3-12x56 RD;2018-08-08;2018-08-08;gm;MSO ROW
R1729049;MeoStar R1r 3-12x56;2018-08-08;2018-08-08;fi;MSO ROW
R1802547;MeoStar R1r 3-12x56 RD;2018-08-01;2018-08-09;hu;MSO ROW
R1720145;MeoStar R2 2.5-15x56 RD;2018-07-27;2018-08-09;sw;MSO ROW
R1712286;MeoStar R2 1.7-10x42 RD;2018-08-09;2018-08-09;sw;MSO ROW
R1722745;MeoStar R2 2-12x50 RD;2018-08-09;2018-08-09;sw;MSO ROW
R1716480;MeoStar R2 1-6x24 RD/MR;2018-08-08;2018-08-09;lo;MSO ROW
R1723323;MeoStar R2 2.5-15x56 RD;2018-08-09;2018-08-09;fi;MSO ROW
R1707648;MeoStar R2 2.5-15x56 RD;2018-08-06;2018-08-09;pl;MSO ROW
181150;MeoStar B1 8x56;2018-07-31;2018-08-09;gm;MSO ROW
170018;MeoStar B1 8x56;2018-07-27;2018-08-10;lo;MSO ROW
R1705183;MeoStar R1r 3-12x56 RD;2018-08-06;2018-08-10;lo;MSO ROW
R1713715;MeoStar R1r 3-12x56 RD;2018-08-07;2018-08-10;lo;MSO ROW
R1805683;MeoStar R1 4-12x40;2018-08-09;2018-08-10;lo;MSO ROW
151058;MeoStar B1 12x50;2018-08-10;2018-08-10;no;MSO ROW
R1521330;MeoStar R2 2.5-15x56 RD;2018-08-08;2018-08-10;da;MSO ROW
R1728065;ZD 6-24x56;2018-08-10;2018-08-10;pl;MSO ROW
R1731005;MeoStar R1 3-12x56 RD;2018-08-10;2018-08-10;sw;MSO ROW
70156;TGA 75;2018-08-03;2018-08-11;lo;MSO ROW
R1712086;MeoStar R2 2-12x50 RD;2018-07-31;2018-08-11;sw;MSO ROW
850178;MeoStar R2 2-12x50 RD;2018-07-30;2018-08-11;fr;MSO ROW
S1601694;MeoStar S2 82 HD Angled / Šikmý;2018-08-07;2018-08-11;gm;MSO ROW
172842;MeoStar B1 8x56;2018-08-08;2018-08-11;hu;MSO ROW
R1521330;MeoStar R2 2.5-15x56 RD;2018-08-08;2018-08-11;da;MSO ROW
R1717964;MeoStar R2 2.5-15x56 RD/MR;2018-08-10;2018-08-11;gm;MSO ROW
R1722820;MeoStar R2 2-12x50 RD;2018-08-10;2018-08-12;au;MSO ROW
173114;MeoStar B1 8x56;2018-08-03;2018-08-12;gm;MSO ROW
R1801523;MeoStar R1r 3-12x56 RD;2018-08-06;2018-08-12;sw;MSO ROW
R1729711;MeoStar R1r 3-12x56 RD;2018-08-11;2018-08-12;sw;MSO ROW
R1720951;MeoStar R1 1-4x22;2018-07-26;2018-08-12;fi;MSO ROW
R1721882;MeoStar R2 2.5-15x56 RD;2018-08-12;2018-08-12;fi;MSO ROW
R1722921;MeoStar R2 2.5-15x56 RD;2018-08-03;2018-08-12;fi;MSO ROW
173143;MeoStar B1 8x56;2018-08-10;2018-08-13;lo;MSO ROW
R1607688;MeoStar R2 2.5-15x56 RD;2018-08-07;2018-08-13;da;MSO ROW
R1719451;MeoStar R2 2.5-15x56 RD;2018-08-01;2018-08-13;gm;MSO ROW
R1721299;MeoStar R2 2.5-15x56 RD;2018-07-30;2018-08-13;gm;MSO ROW
R1725331;MeoStar R2 1-6x24 RD;2018-08-13;2018-08-13;fi;MSO ROW
R1621681;MeoStar R2 1-6x24 RD;2018-07-23;2018-08-13;fr;MSO ROW
R1713401;MeoStar R2 2.5-15x56 RD/MR;2018-07-30;2018-08-13;gm;MSO ROW
R1728865;MeoStar R2 2.5-15x56 RD;2018-07-17;2018-08-13;au;MSO ROW
180818;MeoStar B1 8x56;2018-07-18;2018-08-13;gm;MSO ROW
700440;MeoRange;2018-08-13;2018-08-13;lo;MSO ROW
R1718164;Artemis 2100 7x50 RD;2018-07-24;2018-08-13;ez;MSO ROW
R1722990;MeoStar R2 2.5-15x56 RD;2018-07-24;2018-08-13;pl;MSO ROW
R1706567;MeoStar R2 2.5-15x56 RD;2018-07-24;2018-08-13;;MSO ROW
173651;MeoStar B1 12x50 HD;2018-08-10;2018-08-13;lo;MSO ROW
R1612300;MeoStar R1r 3-12x56 RD;2018-07-21;2018-08-13;pl;MSO ROW
R1713783;MeoStar R2 1-6x24 RD;2018-08-01;2018-08-13;be;MSO ROW
R1722136;MeoStar R2 1-6x24 RD;2018-08-11;2018-08-13;lg;MSO ROW
150813;MeoStar B1 8x32;2018-08-10;2018-08-14;sw;MSO ROW
120672;MeoSight II 30;2018-07-31;2018-08-14;hr;MSO ROW
R1703336;MeoStar R1 7x56;2018-08-02;2018-08-14;hu;MSO ROW
R1802555;MeoStar R1r 3-12x56 RD;2018-08-11;2018-08-14;be;MSO ROW
R1721301;MeoStar R2 2.5-15x56 RD;2018-08-14;2018-08-14;ro;MSO ROW
R1720240;MeoStar R2 1.7-10x42 RD;2018-07-18;2018-08-14;fr;MSO ROW
70152;TGA 75;2018-08-14;2018-08-14;lo;MSO ROW
R1802517;MeoStar R1r 3-12x56 RD;2018-07-31;2018-08-14;se;MSO ROW
602531;MeoStar B1 8x42;2018-08-02;2018-08-15;as;MSO ROW
R1515144;R1r 3-12x56 RGD;2018-08-14;2018-08-15;as;MSO ROW
R1516762;MeoStar R2 2-12x50 RD;2018-08-04;2018-08-15;be;MSO ROW
R1608472;MeoStar R2 1.7-10x42 RD;2018-08-04;2018-08-15;be;MSO ROW
R1515988;MeoStar R2 2.5-15x56 RD;2018-08-10;2018-08-15;lo;MSO ROW
R1727723;MeoStar R1 3-12x56 RD;2018-08-13;2018-08-15;pl;MSO ROW
R1801475;MeoStar R1r 3-12x56 RD;2018-08-06;2018-08-16;pl;MSO ROW
R1801963;ZD 4-16x44 RD;2018-08-15;2018-08-16;uk;MSO ROW
R1707671;MeoStar R2 2.5-15x56 RD;2018-08-13;2018-08-16;fi;MSO ROW
R1729050;MeoStar R1r 3-12x56 RD;2018-08-13;2018-08-16;no;MSO ROW
R1727386;MeoStar R2 2.5-15x56 RD;2018-07-17;2018-08-16;gm;MSO ROW
R1800343;MeoStar R2 2.5-15x56 RD;2018-08-14;2018-08-16;pl;MSO ROW
R1726261;MeoStar R1r 3-12x56 RD;2018-08-16;2018-08-16;pl;MSO ROW
R1729461;MeoStar R2 2-12x50 RD;2018-08-16;2018-08-16;gm;MSO ROW
153609;MeoStar B1 8x32;2018-08-17;2018-08-17;no;MSO ROW
R1609037;MeoStar R2 2-12x50 RD;2018-07-18;2018-08-17;fi;MSO ROW
R1800883;MeoStar R1 3-12x56 RD;2018-08-14;2018-08-17;pl;MSO ROW
R1731011;MeoStar R1r 3-12x56 RD;2018-07-30;2018-08-17;pl;MSO ROW
S1200582;MeoStar S2 82 HD Angled / Šikmý;2018-08-13;2018-08-17;us;MSO ROW
173073;MeoStar B1 8x56;2018-08-17;2018-08-17;uk;MSO ROW
R1707124;MeoStar R1r 3-12x56 RD;2018-08-15;2018-08-18;bu;MSO ROW
R1422236;MeoStar R2 2-12x50 RD;2018-08-01;2018-08-18;fi;MSO ROW
R1725224;MeoStar R2 1-6x24 RD;2018-08-14;2018-08-18;fi;MSO ROW
R1714333;MeoStar R2 1-6x24 RD/MR;2018-08-13;2018-08-18;gm;MSO ROW
60152;MeoStar S1 75 Straight / Přímý;2018-08-08;2018-08-19;no;MSO ROW
R1726201;MeoStar R1r 3-12x56 RD;2018-08-10;2018-08-19;sw;MSO ROW
R1721611;MeoStar R2 2.5-15x56 RD;2018-08-18;2018-08-19;gm;MSO ROW
R1727727;MeoStar R1r 3-12x56 RD;2018-08-17;2018-08-20;fi;MSO ROW
R1730569;MeoStar R2 2.5-15x56 RD/MR;2018-08-11;2018-08-20;pl;MSO ROW
173339;MeoStar B1 10x42 HD;2018-08-18;2018-08-20;be;MSO ROW
R1706281;MeoStar R2 2.5-15x56 RD/MR;2018-07-26;2018-08-20;gm;MSO ROW
R1717827;ZD 6-24x56;2018-08-16;2018-08-20;fi;MSO ROW
R1505055;R1r 3-12x56 RGD;2018-07-25;2018-08-20;no;MSO ROW
R1726251;MeoStar R1r 3-12x56 RD;2018-08-17;2018-08-21;gm;MSO ROW
R1722602;MeoStar R2 2.5-15x56 RD;2018-07-22;2018-08-21;gm;MSO ROW
R1805977;MeoStar R1r 3-12x56 RD;2018-08-21;2018-08-21;pl;MSO ROW
R1721571;MeoStar R2 2.5-15x56 RD;2018-08-21;2018-08-21;pl;MSO ROW
R1511879;MeoStar R1 1,5-6x42 RD;2018-08-20;2018-08-21;sw;MSO ROW
R1730315;MeoStar R2 2.5-15x56 RD;2018-08-04;2018-08-22;be;MSO ROW
R1713768;MeoStar R2 1-6x24 RD;2018-08-11;2018-08-22;bu;MSO ROW
R1730979;MeoStar R1r 3-12x56 RD;2018-07-25;2018-08-22;sz;MSO ROW
R1711574;MeoStar R2 2.5-15x56 RD;2018-08-14;2018-08-22;fr;MSO ROW
R1721711;MeoStar R1r 3-12x56 RD;2018-08-19;2018-08-22;no;MSO ROW
121940;MeoStar B1 8x42;2018-08-18;2018-08-22;us;MSO ROW
600173;MeoRange;2018-08-17;2018-08-22;us;MSO ROW
R1616367;R1r 3-12x56 RGD;2018-08-23;2018-08-23;as;MSO ROW
R1409529;MeoStar R1 3-12x56 RD;2014-12-20;2018-08-23;;MSO ROW
R1617019;MeoStar R2 1.7-10x42 RD;2018-08-23;2018-08-23;sw;MSO ROW
R1520642;MeoStar R2 2.5-15x56 RD;2018-08-22;2018-08-23;da;MSO ROW
R1520642;MeoStar R2 2.5-15x56 RD;2018-08-22;2018-08-23;da;MSO ROW
R1714776;MeoStar R2 2.5-15x56 RD;2018-08-23;2018-08-23;fi;MSO ROW
181156;MeoStar B1 8x56;2018-08-23;2018-08-23;lo;MSO ROW
R1712544;MeoStar R1 3-12x56;2018-08-20;2018-08-23;gm;MSO ROW
151492;MeoStar B1 8x32;2018-08-23;2018-08-23;no;MSO ROW
R1713707;MeoStar R1r 3-12x56 RD;2018-08-23;2018-08-23;lo;MSO ROW
R1701630;MeoStar R2 2.5-15x56 RD;2018-08-02;2018-08-23;pl;MSO ROW
181049;MeoStar B1 8x56;2018-08-21;2018-08-23;gm;MSO ROW
R1705056;MeoStar R2 2.5-15x56 RD;2018-08-23;2018-08-23;no;MSO ROW
R0603707;MeoStar R1 3-12x56 RD;2018-08-18;2018-08-24;us;MSO ROW
R1805968;MeoStar R1r 3-12x56 RD;2018-08-23;2018-08-24;lg;MSO ROW
R1805968;MeoStar R1r 3-12x56 RD;2018-08-23;2018-08-24;lg;MSO ROW
R1724328;MeoStar R1 3-12x56 RD;2018-08-16;2018-08-24;;MSO ROW
R1712159;MeoStar R2 1.7-10x42 RD;2018-08-24;2018-08-24;fr;MSO ROW
R1620688;ZD 6-24x56;2018-08-01;2018-08-24;pl;MSO ROW
R1703328;MeoStar R1 7x56;2018-08-22;2018-08-24;gm;MSO ROW
R1510772;MeoStar R1r 3-12x56 RD;2018-08-24;2018-08-24;fi;MSO ROW
R1510772;MeoStar R1r 3-12x56 RD;2018-08-24;2018-08-24;fi;MSO ROW
80107;MeoStar S1 75 HD Angled / Šikmý;2018-08-22;2018-08-24;gm;MSO ROW
R1727651;MeoStar R1r 3-12x56 RD;2018-07-26;2018-08-25;fi;MSO ROW
R1518727;MeoStar R2 1.7-10x42 RD;2018-07-26;2018-08-25;gm;MSO ROW
R1509171;MeoStar R2 1.7-10x42 RD;2018-08-24;2018-08-25;hr;MSO ROW
181062;MeoStar B1 8x56;2018-08-22;2018-08-25;fr;MSO ROW
R1720372;MeoStar R1r 3-12x56 RD;2018-08-06;2018-08-25;fi;MSO ROW
180012;MeoStar B1 10x50;2018-08-25;2018-08-25;lo;MSO ROW
R1612933;MeoStar R1 1-4x22 RD/MR;2018-08-21;2018-08-25;gm;MSO ROW
R1724150;MeoStar R1r 3-12x56 RD;2018-07-30;2018-08-25;au;MSO ROW
R1718946;MeoStar R2 2.5-15x56 RD;2018-08-22;2018-08-25;pl;MSO ROW
R1728455;MeoStar R2 2.5-15x56 RD;2018-08-06;2018-08-26;pl;MSO ROW
R1608964;MeoStar R2 2.5-15x56 RD;2018-08-24;2018-08-26;da;MSO ROW
